seas_id,season,player_id,player,pos,age,experience,lg,tm,games,mp,fg_percent,avg_dist_fga,2p_fga_percent,3p_fga_percent,2p_fg_percent,3p_fg_percent
21842,2009,3678,Jeremy Richardson,SF,24,3,NBA,ORL,12,93,0.286,18.2,0.653,0.347,0.25,0.353
21843,2009,2993,Jermaine O'Neal,C,30,13,NBA,TOT,68,2027,0.474,8.5,0.999,0.001,0.475,0
21844,2009,2993,Jermaine O'Neal,C,30,13,NBA,TOR,41,1216,0.473,8.8,0.998,0.002,0.474,0
21845,2009,2993,Jermaine O'Neal,C,30,13,NBA,MIA,27,811,0.475,8.1,1,0,0.475,0
21846,2009,3762,Jermareo Davidson,SF,24,2,NBA,GSW,14,111,0.486,11.1,1,0,0.486,0
21847,2009,3126,Jerome James,C,33,9,NBA,NYK,2,10,0.375,10,1,0,0.375,0
21848,2009,2930,Jerry Stackhouse,SG,34,14,NBA,DAL,10,162,0.267,14.8,0.683,0.317,0.317,0.158
21849,2009,3826,Jerryd Bayless,PG,20,1,NBA,POR,53,655,0.365,9.3,0.857,0.143,0.383,0.259
21850,2009,3763,Joakim Noah,C,23,2,NBA,CHI,80,1938,0.556,1,0.997,0.003,0.558,0
21851,2009,3827,Joe Alexander,SF,22,1,NBA,MIL,59,716,0.416,12.2,0.812,0.188,0.432,0.348
21852,2009,3828,Joe Crawford,SF,22,1,NBA,NYK,2,23,0.3,11.5,0.6,0.4,0.333,0.25
21853,2009,3327,Joe Johnson,SG,27,8,NBA,ATL,79,3124,0.437,14.8,0.708,0.292,0.468,0.36
21854,2009,2932,Joe Smith,C,33,14,NBA,TOT,57,1102,0.468,11.3,0.979,0.021,0.469,0.429
21855,2009,2932,Joe Smith,C,33,14,NBA,OKC,36,691,0.454,12.7,0.982,0.018,0.453,0.5
21856,2009,2932,Joe Smith,C,33,14,NBA,CLE,21,411,0.496,8.6,0.974,0.026,0.5,0.333
21857,2009,3764,Joel Anthony,C,26,2,NBA,MIA,65,1048,0.483,3.4,1,0,0.483,0
21858,2009,3263,Joel Przybilla,C,29,9,NBA,POR,82,1952,0.625,1.2,0.996,0.004,0.627,0
21859,2009,3829,Joey Dorsey,PF,25,1,NBA,HOU,3,6,0.5,0,1,0,0.5,0
21860,2009,3610,Joey Graham,SF,26,4,NBA,TOR,78,1541,0.481,8.4,0.967,0.033,0.491,0.188
21861,2009,3611,Johan Petro,C,23,4,NBA,TOT,49,559,0.415,9.2,0.989,0.011,0.42,0
21862,2009,3611,Johan Petro,C,23,4,NBA,OKC,22,342,0.407,10,0.991,0.009,0.411,0
21863,2009,3611,Johan Petro,C,23,4,NBA,DEN,27,217,0.429,7.9,0.984,0.016,0.435,0
21864,2009,3393,John Salmons,SF,29,7,NBA,TOT,79,2959,0.472,12.9,0.724,0.276,0.493,0.417
21865,2009,3393,John Salmons,SF,29,7,NBA,SAC,53,1980,0.472,12.2,0.753,0.247,0.489,0.418
21866,2009,3393,John Salmons,SF,29,7,NBA,CHI,26,979,0.473,14.3,0.662,0.338,0.502,0.415
21867,2009,3679,Jordan Farmar,PG,22,3,NBA,LAL,65,1192,0.391,13.8,0.646,0.354,0.421,0.336
21868,2009,3613,José Calderón,PG,27,4,NBA,TOR,68,2333,0.497,17,0.686,0.314,0.538,0.406
21869,2009,3681,Josh Boone,C,24,3,NBA,NJN,62,995,0.528,3,1,0,0.528,0
21870,2009,3454,Josh Howard,SF,28,6,NBA,DAL,52,1663,0.451,13.7,0.785,0.215,0.48,0.345
21871,2009,3765,Josh McRoberts,PF,21,2,NBA,IND,33,279,0.422,8.5,0.88,0.12,0.479,0
21872,2009,3614,Josh Powell,PF,26,4,NBA,LAL,60,703,0.444,9,1,0,0.444,0
21873,2009,3535,Josh Smith,PF,23,5,NBA,ATL,69,2421,0.492,8.8,0.898,0.102,0.514,0.299
21874,2009,3394,Juan Dixon,PG,30,7,NBA,WAS,50,816,0.395,15.5,0.707,0.293,0.42,0.333
21875,2009,3767,Julian Wright,SF,21,2,NBA,NOH,54,772,0.466,9.1,0.91,0.09,0.502,0.095
21876,2009,2874,Juwan Howard,SF-PF,35,15,NBA,TOT,42,472,0.51,9.5,1,0,0.51,0
21877,2009,2874,Juwan Howard,PF,35,15,NBA,DEN,3,22,0.5,0,1,0,0.5,0
21878,2009,2874,Juwan Howard,SF,35,15,NBA,CHA,39,450,0.51,9.6,1,0,0.51,0
21879,2009,3397,Kareem Rush,SG,28,6,NBA,PHI,25,199,0.345,18.7,0.431,0.569,0.4,0.303
21880,2009,3456,Keith Bogans,SG,28,6,NBA,TOT,65,1272,0.367,18,0.327,0.673,0.425,0.339
21881,2009,3456,Keith Bogans,SG,28,6,NBA,ORL,36,787,0.36,18.8,0.28,0.72,0.429,0.333
21882,2009,3456,Keith Bogans,SG,28,6,NBA,MIL,29,485,0.376,17,0.383,0.617,0.421,0.348
21883,2009,3683,Kelen0 Azubuike,SF,25,3,NBA,GSW,74,2375,0.464,12,0.751,0.249,0.469,0.448
21884,2009,3458,Kendrick Perkins,C,24,6,NBA,BOS,76,2253,0.577,3.9,0.996,0.004,0.58,0
21885,2009,3200,Kenny Thomas,PF,31,10,NBA,SAC,8,62,0.375,2.5,1,0,0.375,0
21886,2009,3264,Kenyon Martin,PF,31,9,NBA,DEN,66,2111,0.491,8.5,0.941,0.059,0.498,0.368
21887,2009,3770,Kevin Durant,SF,20,2,NBA,OKC,74,2885,0.476,12.9,0.835,0.165,0.486,0.422
21888,2009,2936,Kevin Garnett,PF,32,14,NBA,BOS,57,1772,0.531,11.4,0.989,0.011,0.534,0.25
21889,2009,3830,Kevin Love,C,20,1,NBA,MIN,81,2048,0.459,7.1,0.972,0.028,0.469,0.105
21890,2009,3537,Kevin Martin,SG,25,5,NBA,SAC,51,1947,0.42,15.8,0.658,0.342,0.423,0.415
21891,2009,3076,Kevin Ollie,PG,36,12,NBA,MIN,50,850,0.407,11.1,0.993,0.007,0.409,0
21892,2009,3265,Keyon Dooling,PG,28,9,NBA,NJN,77,2074,0.436,15.7,0.607,0.393,0.446,0.421
21893,2009,3459,Kirk Hinrich,SG,28,6,NBA,CHI,51,1339,0.437,18.3,0.597,0.403,0.456,0.408
21894,2009,3000,Kobe Bryant,SG,30,13,NBA,LAL,82,2960,0.467,14,0.804,0.196,0.496,0.351
21895,2009,3831,Kosta Koufos,C,19,1,NBA,UTA,48,565,0.508,5.7,1,0,0.508,0
21896,2009,3539,Kris Humphries,SF,23,5,NBA,TOR,29,265,0.422,8.4,1,0,0.422,0
21897,2009,2937,Kurt Thomas,PF,36,14,NBA,SAS,79,1404,0.503,11.5,0.993,0.007,0.507,0
21898,2009,3332,Kwame Brown,C,26,8,NBA,DET,58,999,0.533,3,1,0,0.533,0
21899,2009,3461,Kyle Korver,SF,27,6,NBA,UTA,78,1874,0.438,18.9,0.523,0.477,0.485,0.386
21900,2009,3685,Kyle Lowry,PG,22,3,NBA,TOT,77,1679,0.435,11.3,0.774,0.226,0.488,0.255
21901,2009,3685,Kyle Lowry,PG,22,3,NBA,MEM,49,1071,0.412,11.6,0.746,0.254,0.468,0.246
21902,2009,3685,Kyle Lowry,PG,22,3,NBA,HOU,28,608,0.475,10.7,0.821,0.179,0.519,0.276
21903,2009,3832,Kyle Weaver,SG,22,1,NBA,OKC,56,1166,0.459,14,0.622,0.378,0.529,0.344
21904,2009,3772,Kyrylo Fesenko,C,22,2,NBA,UTA,21,156,0.583,2.7,1,0,0.583,0
21905,2009,3201,Lamar Odom,PF,29,10,NBA,LAL,78,2316,0.492,7.8,0.853,0.147,0.522,0.32
21906,2009,3686,LaMarcus Aldridge,PF,23,3,NBA,POR,81,3004,0.484,11,0.977,0.023,0.489,0.25
21907,2009,3132,Larry Hughes,SF-SG,30,11,NBA,TOT,55,1479,0.402,16.8,0.654,0.346,0.409,0.389
21908,2009,3132,Larry Hughes,SF,30,11,NBA,CHI,30,792,0.412,17.2,0.669,0.331,0.422,0.392
21909,2009,3132,Larry Hughes,SG,30,11,NBA,NYK,25,687,0.39,16.3,0.635,0.365,0.392,0.385
21910,2009,3462,Leandro Barbosa,SG,26,6,NBA,PHO,70,1705,0.482,13,0.684,0.316,0.532,0.375
21911,2009,3463,LeBron James,SF,24,6,NBA,CLE,81,3054,0.489,13.4,0.762,0.238,0.535,0.344
21912,2009,3687,Leon Powe,PF,25,3,NBA,BOS,70,1227,0.524,2.5,1,0,0.524,0
21913,2009,3618,Li0s Kleiza,SF,24,4,NBA,DEN,82,1824,0.447,13,0.587,0.413,0.533,0.326
21914,2009,2806,Lindsey Hunter,PG,38,16,NBA,CHI,28,266,0.329,19.1,0.415,0.585,0.324,0.333
21915,2009,3464,Linton Johnson,PF,28,6,NBA,TOT,10,55,0.364,15,0.818,0.182,0.333,0.5
21916,2009,3464,Linton Johnson,PF,28,6,NBA,CHA,2,13,0,0,0,0,0,0
21917,2009,3464,Linton Johnson,PF,28,6,NBA,CHI,8,42,0.364,15,0.818,0.182,0.333,0.5
21918,2009,3001,Lorenzen Wright,C,33,13,NBA,CLE,17,125,0.37,9.1,1,0,0.37,0
21919,2009,3688,Lou Amundson,PF,26,3,NBA,PHO,76,1044,0.536,3.1,0.996,0.004,0.538,0
21920,2009,3619,Lou Williams,SG,22,4,NBA,PHI,81,1919,0.398,12.8,0.739,0.261,0.438,0.286
21921,2009,3833,Luc Mbah a Moute,PF,22,1,NBA,MIL,82,2114,0.462,8.2,0.992,0.008,0.466,0
21922,2009,3774,Luis Scola,PF,28,2,NBA,HOU,82,2488,0.531,7.6,0.996,0.004,0.533,0
21923,2009,3465,Luke Ridnour,PG,27,6,NBA,MIL,72,2033,0.403,16.2,0.747,0.253,0.42,0.35
21924,2009,3466,Luke Walton,SF,28,6,NBA,LAL,65,1166,0.436,11.7,0.814,0.186,0.468,0.298
21925,2009,3543,Luol Deng,SF,23,5,NBA,CHI,49,1665,0.448,11.6,0.966,0.034,0.45,0.4
21926,2009,3621,Luther Head,PG-SG,26,4,NBA,TOT,32,498,0.382,15.1,0.625,0.375,0.389,0.37
21927,2009,3621,Luther Head,PG,26,4,NBA,HOU,22,322,0.386,15,0.624,0.376,0.397,0.368
21928,2009,3621,Luther Head,SG,26,4,NBA,MIA,10,176,0.372,15.4,0.628,0.372,0.37,0.375
21929,2009,3400,Maceo Baston,PF,33,4,NBA,IND,27,217,0.543,5.1,0.978,0.022,0.556,0
21930,2009,3335,Malik Allen,PF,30,8,NBA,MIL,49,579,0.429,13.2,0.994,0.006,0.432,0
21931,2009,3834,Malik Hairston,SG,21,1,NBA,SAS,15,155,0.49,8.2,0.98,0.02,0.5,0
21932,2009,3002,Malik Rose,PF,34,13,NBA,TOT,38,470,0.344,11.9,0.947,0.053,0.363,0
21933,2009,3002,Malik Rose,PF,34,13,NBA,NYK,18,160,0.268,10,0.902,0.098,0.297,0
21934,2009,3002,Malik Rose,PF,34,13,NBA,OKC,20,310,0.378,12.7,0.967,0.033,0.391,0
21935,2009,3401,Manu Ginóbili,SG,31,7,NBA,SAS,44,1181,0.454,15.2,0.574,0.426,0.546,0.33
21936,2009,3835,Marc Gasol,C,24,1,NBA,MEM,82,2521,0.53,5.8,0.998,0.002,0.53,0
21937,2009,3775,Marcin Gortat,PF,24,2,NBA,ORL,63,794,0.567,4.3,0.995,0.005,0.565,1
21938,2009,3776,Marco Belinelli,SG,22,2,NBA,GSW,42,882,0.442,17.6,0.587,0.413,0.473,0.397
21939,2009,3468,Marcus Banks,PG,27,6,NBA,TOT,22,206,0.368,13.6,0.667,0.333,0.474,0.158
21940,2009,3468,Marcus Banks,PG,27,6,NBA,MIA,16,166,0.385,13.4,0.641,0.359,0.52,0.143
21941,2009,3468,Marcus Banks,PG,27,6,NBA,TOR,6,40,0.333,14,0.722,0.278,0.385,0.2
21942,2009,3004,Marcus Camby,C,34,13,NBA,LAC,62,1925,0.512,7.7,0.992,0.008,0.514,0.25
21943,2009,3691,Marcus Williams,PG,23,3,NBA,GSW,9,54,0.235,16.5,0.647,0.353,0.182,0.333
21944,2009,3777,Marcus Williams,PF,22,2,NBA,SAS,2,3,1,11,1,0,1,0
21945,2009,3692,Mardy Collins,PG-SG,24,3,NBA,TOT,48,890,0.425,8.1,0.874,0.126,0.426,0.419
21946,2009,3692,Mardy Collins,SG,24,3,NBA,NYK,9,75,0.348,6.3,0.87,0.13,0.4,0
21947,2009,3692,Mardy Collins,PG,24,3,NBA,LAC,39,815,0.433,8.3,0.875,0.125,0.429,0.464
21948,2009,3836,Mario Chalmers,PG,22,1,NBA,MIA,82,2626,0.42,16.1,0.53,0.47,0.467,0.367
21949,2009,3778,Mario West,SG,24,2,NBA,ATL,53,269,0.412,4.6,0.971,0.029,0.394,1
21950,2009,3272,Mark Blount,C,33,9,NBA,MIA,20,207,0.385,17.9,0.654,0.346,0.373,0.407
21951,2009,3273,Mark Madsen,C,33,9,NBA,MIN,19,116,0.214,5.9,1,0,0.214,0
21952,2009,3403,Marko Jarić,SG,30,7,NBA,MEM,53,605,0.331,11.5,0.807,0.193,0.316,0.393
21953,2009,3469,Marquis Daniels,SF,28,6,NBA,IND,54,1700,0.451,9.8,0.869,0.131,0.489,0.2
21954,2009,3837,Marreese Speights,C,21,1,NBA,PHI,79,1263,0.502,8,0.984,0.016,0.506,0.25
21955,2009,3622,Martell Webster,SF,22,4,NBA,POR,1,5,0,26,0,1,0,0
21956,2009,3624,Marvin Williams,SF,22,4,NBA,ATL,61,2093,0.458,12.4,0.751,0.249,0.493,0.355
21957,2009,3470,Matt Barnes,PF,28,6,NBA,PHO,77,2082,0.423,15.8,0.494,0.506,0.505,0.343
21958,2009,3546,Matt Bonner,PF,28,5,NBA,SAS,81,1928,0.496,17.4,0.5,0.5,0.552,0.44
21959,2009,3471,Matt Carroll,SG,28,6,NBA,TOT,55,616,0.38,17.6,0.69,0.31,0.441,0.245
21960,2009,3471,Matt Carroll,SG,28,6,NBA,CHA,34,475,0.406,17.4,0.674,0.326,0.473,0.267
21961,2009,3471,Matt Carroll,SG,28,6,NBA,DAL,21,141,0.273,18.3,0.758,0.242,0.32,0.125
21962,2009,3136,Matt Harpring,SG,32,11,NBA,UTA,63,693,0.461,9.2,0.992,0.008,0.464,0
21963,2009,3693,Maurice Ager,SG,24,3,NBA,NJN,20,97,0.349,11.2,0.86,0.14,0.405,0
21964,2009,3336,Maurice Evans,SF,30,6,NBA,ATL,80,1840,0.432,16.2,0.485,0.515,0.47,0.395
21965,2009,3404,Mehmet Okur,C,29,7,NBA,UTA,72,2409,0.485,13.1,0.773,0.227,0.497,0.446
21966,2009,3405,Melvin Ely,C,30,7,NBA,NOH,31,373,0.389,6.1,1,0,0.389,0
21967,2009,3205,Metta World Peace,SF,29,10,NBA,HOU,69,2452,0.401,15.5,0.631,0.369,0.402,0.399
21968,2009,3838,Michael Beasley,PF,20,1,NBA,MIA,81,2009,0.472,11.4,0.915,0.085,0.478,0.407
21969,2009,2948,Michael Finley,SF,35,14,NBA,SAS,81,2336,0.437,18.6,0.537,0.463,0.459,0.411
21970,2009,3275,Michael Redd,SG,29,9,NBA,MIL,33,1203,0.455,14.2,0.651,0.349,0.503,0.366
21971,2009,3206,Michael Ruffin,PF,32,9,NBA,POR,11,35,0.286,0,1,0,0.286,0
21972,2009,3473,Mickaël Piétrus,SG,26,6,NBA,ORL,54,1329,0.413,16.6,0.477,0.523,0.473,0.359
21973,2009,3140,Mike Bibby,PG,30,11,NBA,ATL,79,2740,0.435,19.9,0.574,0.426,0.468,0.39
21974,2009,3779,Mike Conley,PG,21,2,NBA,MEM,82,2508,0.442,13.3,0.703,0.297,0.458,0.406
21975,2009,3407,Mike Dunleavy,SG,28,7,NBA,IND,18,495,0.401,16.3,0.612,0.388,0.43,0.356
21976,2009,3339,Mike James,PG,33,8,NBA,TOT,61,1649,0.383,15.6,0.642,0.358,0.388,0.375
21977,2009,3339,Mike James,PG,33,8,NBA,NOH,8,74,0.32,11.5,0.84,0.16,0.238,0.75
21978,2009,3339,Mike James,PG,33,8,NBA,WAS,53,1575,0.387,15.8,0.632,0.368,0.398,0.367
21979,2009,3276,Mike Miller,SF,28,9,NBA,MIN,73,2356,0.482,15.3,0.589,0.411,0.554,0.378
21980,2009,3839,Mike Taylor,PG,23,1,NBA,LAC,51,771,0.412,9.6,0.85,0.15,0.427,0.325
21981,2009,3141,Mikki Moore,PF-C,33,11,NBA,TOT,70,1202,0.553,8.4,1,0,0.553,0
21982,2009,3141,Mikki Moore,PF,33,11,NBA,SAC,46,746,0.521,7.6,1,0,0.521,0
21983,2009,3141,Mikki Moore,C,33,11,NBA,BOS,24,456,0.6,9.6,1,0,0.6,0
21984,2009,3475,Mo Williams,PG,26,6,NBA,CLE,81,2834,0.467,17.1,0.627,0.373,0.486,0.436
21985,2009,3627,Monta Ellis,SG,23,4,NBA,GSW,25,892,0.451,11.8,0.94,0.06,0.46,0.308
21986,2009,3781,Morris Almond,SG,23,2,NBA,UTA,25,255,0.407,11.6,0.79,0.21,0.438,0.294
21987,2009,3279,Morris Peterson,SG,31,9,NBA,NOH,43,515,0.399,18,0.536,0.464,0.408,0.388
21988,2009,3697,Mouhamed Sene,C,22,3,NBA,TOT,6,29,0.667,5.2,1,0,0.667,0
21989,2009,3697,Mouhamed Sene,C,22,3,NBA,OKC,5,23,0.714,5.9,1,0,0.714,0
21990,2009,3697,Mouhamed Sene,C,22,3,NBA,NYK,1,6,0.5,3,1,0,0.5,0
21991,2009,3628,0te Robinson,PG,24,4,NBA,NYK,74,2209,0.437,14.3,0.625,0.375,0.504,0.325
21992,2009,3840,0than Jawai,PF,22,1,NBA,TOR,6,19,0.25,3.3,1,0,0.25,0
21993,2009,3143,0zr Mohammed,C,31,11,NBA,CHA,39,341,0.406,6.4,1,0,0.406,0
21994,2009,3549,Ne0d Krstić,C,25,5,NBA,OKC,46,1141,0.469,11.9,1,0,0.469,0
21995,2009,3410,Nenê,C,26,7,NBA,DEN,77,2510,0.604,5,0.993,0.007,0.607,0.2
21996,2009,3550,Nick Collison,C,28,5,NBA,OKC,71,1831,0.568,5.4,0.995,0.005,0.57,0
21997,2009,3783,Nick Young,SG,23,2,NBA,WAS,82,1837,0.444,14.9,0.783,0.217,0.473,0.341
21998,2009,3841,Nicolas Batum,SF,20,1,NBA,POR,79,1454,0.446,14.3,0.535,0.465,0.513,0.369
21999,2009,3842,O.J. Mayo,SG,21,1,NBA,MEM,82,3120,0.438,15.4,0.705,0.295,0.461,0.384
22000,2009,3784,Oleksiy Pecherov,C,23,2,NBA,WAS,32,277,0.386,15.7,0.574,0.426,0.431,0.326
22001,2009,3843,Othello Hunter,PF,22,1,NBA,ATL,16,92,0.55,4.2,1,0,0.55,0
22002,2009,3699,Patrick O'Bryant,C,22,3,NBA,TOT,39,255,0.536,11.2,0.976,0.024,0.549,0
22003,2009,3699,Patrick O'Bryant,C,22,3,NBA,BOS,26,108,0.516,9.5,1,0,0.516,0
22004,2009,3699,Patrick O'Bryant,C,22,3,NBA,TOR,13,147,0.547,12.2,0.962,0.038,0.569,0
22005,2009,3342,Pau Gasol,C,28,8,NBA,LAL,81,2999,0.567,6.2,0.998,0.002,0.567,0.5
22006,2009,3700,Paul Davis,PF,24,3,NBA,LAC,27,320,0.408,10.1,0.99,0.01,0.412,0
22007,2009,3701,Paul Millsap,PF,23,3,NBA,UTA,76,2290,0.534,5,0.995,0.005,0.537,0
22008,2009,3146,Paul Pierce,SF,31,11,NBA,BOS,81,3035,0.457,13.8,0.743,0.257,0.48,0.391
22009,2009,3147,Peja Stojaković,SF,31,11,NBA,NOH,61,2089,0.399,19.3,0.466,0.534,0.424,0.378
22010,2009,3702,Pops Mensah-Bonsu,PF,25,2,NBA,TOT,22,283,0.379,3.7,0.981,0.019,0.386,0
22011,2009,3702,Pops Mensah-Bonsu,PF,25,2,NBA,SAS,3,20,0.714,3.1,1,0,0.714,0
22012,2009,3702,Pops Mensah-Bonsu,PF,25,2,NBA,TOR,19,263,0.354,3.8,0.979,0.021,0.362,0
22013,2009,3283,Quentin Richardson,SG,28,9,NBA,NYK,72,1894,0.393,15.7,0.507,0.493,0.42,0.365
22014,2009,3703,Quincy Douby,PG,24,3,NBA,TOT,27,300,0.382,16.8,0.582,0.418,0.438,0.304
22015,2009,3703,Quincy Douby,PG,24,3,NBA,SAC,20,227,0.341,17.4,0.58,0.42,0.392,0.27
22016,2009,3703,Quincy Douby,PG,24,3,NBA,TOR,7,73,0.545,14.7,0.591,0.409,0.615,0.444
22017,2009,3554,Quinton Ross,SF,27,5,NBA,MEM,68,1164,0.382,16.2,0.66,0.34,0.386,0.375
22018,2009,3211,Rafer Alston,PG,32,10,NBA,TOT,77,2447,0.385,14.5,0.596,0.404,0.417,0.338
22019,2009,3211,Rafer Alston,PG,32,10,NBA,HOU,48,1591,0.37,15.4,0.559,0.441,0.387,0.348
22020,2009,3211,Rafer Alston,PG,32,10,NBA,ORL,29,856,0.413,13,0.661,0.339,0.462,0.317
22021,2009,3284,Raja Bell,SG,32,9,NBA,TOT,67,2315,0.437,19.4,0.604,0.396,0.448,0.421
22022,2009,3284,Raja Bell,SG,32,9,NBA,PHO,22,712,0.429,20,0.469,0.531,0.386,0.468
22023,2009,3284,Raja Bell,SG,32,9,NBA,CHA,45,1603,0.44,19.3,0.651,0.349,0.464,0.395
22024,2009,3704,Rajon Rondo,PG,22,3,NBA,BOS,80,2642,0.505,7,0.937,0.063,0.518,0.313
22025,2009,3785,Ramon Sessions,PG,22,2,NBA,MIL,79,2173,0.445,8.2,0.956,0.044,0.457,0.176
22026,2009,3705,Randolph Morris,C,23,3,NBA,ATL,23,89,0.412,8.9,1,0,0.412,0
22027,2009,3706,Randy Foye,SG,25,3,NBA,MIN,70,2494,0.407,14,0.686,0.314,0.428,0.36
22028,2009,3632,Rashad McCants,SG,24,4,NBA,TOT,58,1101,0.393,14.6,0.613,0.387,0.431,0.333
22029,2009,3632,Rashad McCants,SG,24,4,NBA,MIN,34,636,0.36,14.5,0.592,0.408,0.387,0.319
22030,2009,3632,Rashad McCants,SG,24,4,NBA,SAC,24,465,0.444,14.9,0.643,0.357,0.492,0.357
22031,2009,3151,Rashard Lewis,PF,29,11,NBA,ORL,79,2859,0.439,16.7,0.491,0.509,0.482,0.397
22032,2009,2950,Rasheed Wallace,C,34,14,NBA,DET,66,2123,0.419,18.2,0.557,0.443,0.471,0.354
22033,2009,3152,Rasho Nesterović,C,32,11,NBA,IND,70,1214,0.513,9.7,0.998,0.002,0.514,0
22034,2009,3416,Rasual Butler,SF,29,7,NBA,NOH,82,2614,0.433,17.5,0.553,0.447,0.468,0.39
22035,2009,3016,Ray Allen,SG,33,13,NBA,BOS,79,2876,0.48,17,0.533,0.467,0.542,0.409
22036,2009,3634,Raymond Felton,PG,24,4,NBA,CHA,82,3086,0.408,13.3,0.809,0.191,0.437,0.285
22037,2009,3417,Reggie Evans,PF,28,7,NBA,PHI,79,1137,0.444,1.5,0.994,0.006,0.446,0
22038,2009,3707,Re0ldo Balkman,PF,24,3,NBA,DEN,53,780,0.558,4.5,0.964,0.036,0.568,0.286
22039,2009,3212,Richard Hamilton,SG,30,10,NBA,DET,67,2279,0.447,15,0.818,0.182,0.464,0.368
22040,2009,3346,Richard Jefferson,SF,28,8,NBA,MIL,82,2939,0.439,13.8,0.761,0.239,0.453,0.397
22041,2009,3153,Ricky Davis,SG,29,11,NBA,LAC,36,785,0.339,19.3,0.547,0.453,0.358,0.315
22042,2009,3844,Rob Kurz,SF,23,1,NBA,GSW,40,442,0.389,15.9,0.71,0.29,0.387,0.395
22043,2009,3556,Robert Swift,C,23,4,NBA,OKC,26,343,0.521,5.7,1,0,0.521,0
22044,2009,3845,Robin Lopez,C,20,1,NBA,PHO,60,614,0.518,3.7,0.993,0.007,0.522,0
22045,2009,3710,Rodney Carney,SG,24,3,NBA,MIN,67,1199,0.416,16.1,0.466,0.534,0.492,0.35
22046,2009,3786,Rodney Stuckey,PG,22,2,NBA,DET,79,2517,0.439,10.3,0.915,0.085,0.453,0.295
22047,2009,3419,Roger Mason,SG,28,5,NBA,SAS,82,2496,0.425,19.7,0.521,0.479,0.428,0.421
22048,2009,3846,Roko Ukić,PG,24,1,NBA,TOR,72,890,0.38,9.3,0.809,0.191,0.427,0.177
22049,2009,3420,Ro0ld Murray,SG,29,7,NBA,ATL,80,1975,0.447,14.8,0.696,0.304,0.485,0.36
22050,2009,3712,Ronnie Brewer,SF,23,3,NBA,UTA,81,2605,0.508,9.5,0.897,0.103,0.537,0.259
22051,2009,3636,Ronnie Price,PG,25,4,NBA,UTA,52,738,0.379,14.3,0.7,0.3,0.408,0.311
22052,2009,3637,Ronny Turiaf,C,26,4,NBA,GSW,79,1696,0.508,9.5,0.992,0.008,0.512,0
22053,2009,3847,Roy Hibbert,C,22,1,NBA,IND,70,1009,0.471,5.2,1,0,0.471,0
22054,2009,3557,Royal Ivey,SG,27,5,NBA,PHI,71,861,0.332,16.8,0.452,0.548,0.319,0.342
22055,2009,3848,Rudy Fernández,SG,23,1,NBA,POR,78,1993,0.425,18.8,0.368,0.632,0.47,0.399
22056,2009,3713,Rudy Gay,SF,22,3,NBA,MEM,79,2945,0.453,12.4,0.808,0.192,0.477,0.351
22057,2009,3849,Russell Westbrook,PG,20,1,NBA,OKC,82,2668,0.398,9.5,0.882,0.118,0.415,0.271
22058,2009,3850,Ryan Anderson,PF,20,1,NBA,NJN,66,1312,0.393,13.3,0.536,0.464,0.417,0.365
22059,2009,3215,Ryan Bowen,SF,33,9,NBA,NOH,21,219,0.579,7,1,0,0.579,0
22060,2009,3638,Ryan Gomes,SF,26,4,NBA,MIN,82,2614,0.431,15,0.707,0.293,0.456,0.372
22061,2009,3714,Ryan Hollins,C,24,3,NBA,TOT,45,444,0.532,3.4,1,0,0.532,0
22062,2009,3714,Ryan Hollins,C,24,3,NBA,CHA,18,184,0.543,3.4,1,0,0.543,0
22063,2009,3714,Ryan Hollins,C,24,3,NBA,DAL,27,260,0.525,3.4,1,0,0.525,0
22064,2009,3349,Samuel Dalembert,C,27,7,NBA,PHI,82,2036,0.498,5.8,0.995,0.005,0.5,0
22065,2009,3482,Sasha Pavlović,SF,25,6,NBA,CLE,66,1053,0.422,15.4,0.575,0.425,0.43,0.41
22066,2009,3558,Sasha Vujačić,SG,24,5,NBA,LAL,80,1293,0.387,20.3,0.444,0.556,0.416,0.363
22067,2009,3159,Sean Marks,C,33,9,NBA,NOH,60,838,0.485,9.4,0.939,0.061,0.503,0.2
22068,2009,3641,Sean May,PF,24,3,NBA,CHA,24,301,0.398,13,0.99,0.01,0.392,1
22069,2009,3851,Sean Singletary,PG,23,1,NBA,TOT,37,303,0.365,16.5,0.706,0.294,0.35,0.4
22070,2009,3851,Sean Singletary,PG,23,1,NBA,PHO,13,122,0.324,16.8,0.73,0.27,0.296,0.4
22071,2009,3851,Sean Singletary,PG,23,1,NBA,CHA,24,181,0.396,16.3,0.688,0.313,0.394,0.4
22072,2009,3787,Sean Williams,PF,22,2,NBA,NJN,33,366,0.417,5.4,1,0,0.417,0
22073,2009,3559,Sebastian Telfair,PG,23,5,NBA,MIN,75,2095,0.383,14.9,0.697,0.303,0.399,0.346
22074,2009,3715,Sergio Rodríguez,PG,22,3,NBA,POR,80,1225,0.392,13.8,0.653,0.347,0.428,0.325
22075,2009,3350,Shane Battier,SG,30,8,NBA,HOU,60,2031,0.41,18.7,0.331,0.669,0.462,0.384
22076,2009,3716,Shannon Brown,SG,23,3,NBA,TOT,48,477,0.473,11.2,0.776,0.224,0.5,0.378
22077,2009,3716,Shannon Brown,SG,23,3,NBA,CHA,30,341,0.455,10.8,0.772,0.228,0.505,0.286
