"season","team","abbreviation","playoffs","w","l","mov","o_rtg","d_rtg","n_rtg","pace","f_tr","ts_percent","e_fg_percent","tov_percent","orb_percent","ft_fga","opp_e_fg_percent","opp_tov_percent","opp_drb_percent","opp_ft_fga","championship","conference"
"2013                                              ",Minnesota Timberwolves                            ,MIN       ,FALSE,31.00000,51.00000,-2.37000,102.90000,105.40000,-2.50000,92.80000,0.30500,0.51600,0.47300,13.80000,27.40000,0.22600,0.51100,15.00000,74.00000,0.18700,FALSE,WEST
"2013                                              ",New York Knicks                                   ,NYK       ,TRUE,54.00000,28.00000,4.23000,111.10000,106.30000,4.80000,89.80000,0.25800,0.55000,0.51500,11.70000,25.60000,0.19600,0.50800,14.80000,74.70000,0.21600,FALSE,EAST
"2013                                              ",Charlotte Hornets                                 ,CHO       ,FALSE,21.00000,61.00000,-9.23000,101.50000,111.50000,-10.00000,91.50000,0.31000,0.50700,0.46000,13.20000,25.70000,0.23300,0.52400,13.20000,71.10000,0.19700,FALSE,EAST
"2013                                              ",Orlando Magic                                     ,ORL       ,FALSE,20.00000,62.00000,-6.99000,101.60000,109.10000,-7.50000,92.20000,0.19700,0.51400,0.48500,13.70000,25.40000,0.14900,0.50800,11.80000,74.60000,0.19500,FALSE,EAST
"2013                                              ",Philadelphia 76ers                                ,PHI       ,FALSE,34.00000,48.00000,-3.34000,102.00000,105.70000,-3.70000,91.00000,0.20000,0.50900,0.48100,12.50000,24.90000,0.14600,0.49500,13.70000,73.40000,0.20000,FALSE,EAST
"2013                                              ",Phoenix Suns                                      ,PHO       ,FALSE,25.00000,57.00000,-6.46000,101.20000,108.10000,-6.90000,93.40000,0.23400,0.51200,0.47700,14.30000,27.00000,0.17400,0.51200,14.20000,71.90000,0.20800,FALSE,WEST
"2013                                              ",Portland Trail Blazers                            ,POR       ,FALSE,33.00000,49.00000,-3.17000,105.80000,109.20000,-3.40000,91.40000,0.25000,0.53600,0.49800,13.90000,25.30000,0.19400,0.51200,12.50000,73.30000,0.18900,FALSE,WEST
"2013                                              ",Sacramento Kings                                  ,SAC       ,FALSE,28.00000,54.00000,-4.88000,106.20000,111.40000,-5.20000,93.60000,0.27100,0.53200,0.49100,13.40000,26.60000,0.20800,0.51700,13.60000,71.00000,0.22700,FALSE,WEST
"2013                                              ",San Antonio Spurs                                 ,SAS       ,TRUE,58.00000,24.00000,6.40000,108.30000,101.60000,6.70000,94.20000,0.25800,0.56800,0.53100,14.00000,20.50000,0.20400,0.48000,13.70000,74.90000,0.17900,FALSE,WEST
"2013                                              ",Toronto Raptors                                   ,TOR       ,FALSE,34.00000,48.00000,-1.48000,105.90000,107.50000,-1.60000,90.40000,0.27400,0.53200,0.48800,13.00000,25.50000,0.21600,0.50000,13.60000,73.40000,0.24700,FALSE,EAST
"2013                                              ",Utah Jazz                                         ,UTA       ,FALSE,43.00000,39.00000,-0.09000,106.70000,106.80000,-0.10000,90.90000,0.28100,0.53300,0.49200,13.80000,28.80000,0.21400,0.50100,14.00000,73.20000,0.22600,FALSE,WEST
"2013                                              ",Washington Wizards                                ,WAS       ,FALSE,29.00000,53.00000,-2.54000,100.20000,103.00000,-2.80000,92.20000,0.26100,0.51200,0.47500,14.20000,24.60000,0.19100,0.48300,13.70000,74.60000,0.20600,FALSE,EAST
"2012                                              ",Atlanta Hawks                                     ,ATL       ,TRUE,40.00000,26.00000,3.44000,104.90000,101.20000,3.70000,90.20000,0.25900,0.53500,0.50000,13.40000,23.90000,0.19200,0.48000,14.40000,74.40000,0.18600,FALSE,EAST
"2012                                              ",Boston Celtics                                    ,BOS       ,TRUE,39.00000,27.00000,2.52000,101.00000,98.20000,2.80000,90.40000,0.25700,0.53500,0.49600,14.70000,19.70000,0.20000,0.45200,14.90000,72.40000,0.21600,FALSE,EAST
"2012                                              ",Chicago Bulls                                     ,CHI       ,TRUE,50.00000,16.00000,8.18000,107.40000,98.30000,9.10000,89.10000,0.25500,0.52300,0.49000,13.20000,32.60000,0.18400,0.45000,12.80000,74.30000,0.17500,FALSE,EAST
"2012                                              ",Cleveland Cavaliers                               ,CLE       ,FALSE,21.00000,45.00000,-7.20000,101.10000,108.90000,-7.80000,91.30000,0.30700,0.50500,0.46300,14.30000,28.90000,0.22000,0.50800,13.10000,72.20000,0.20200,FALSE,EAST
"2012                                              ",Dallas Mavericks                                  ,DAL       ,TRUE,36.00000,30.00000,0.95000,103.30000,102.30000,1.00000,91.40000,0.24600,0.52700,0.48900,13.40000,23.40000,0.19000,0.47900,13.90000,74.80000,0.20300,FALSE,WEST
"2012                                              ",Denver Nuggets                                    ,DEN       ,TRUE,38.00000,28.00000,2.88000,109.20000,106.20000,3.00000,94.20000,0.32600,0.55600,0.51600,14.10000,27.70000,0.23900,0.50800,14.30000,74.30000,0.18500,FALSE,WEST
"2012                                              ",Detroit Pistons                                   ,DET       ,FALSE,25.00000,41.00000,-4.79000,101.00000,106.30000,-5.30000,89.20000,0.27900,0.51000,0.46800,15.00000,28.10000,0.21000,0.50000,14.20000,72.80000,0.22600,FALSE,EAST
"2001                                              ",Philadelphia 76ers                                ,PHI       ,TRUE,56.00000,26.00000,4.28000,103.60000,98.90000,4.70000,90.60000,0.35100,0.51800,0.46800,14.70000,31.20000,0.26200,0.46000,14.50000,72.50000,0.18600,FALSE,EAST
"2001                                              ",Phoenix Suns                                      ,PHO       ,TRUE,51.00000,31.00000,2.21000,100.30000,98.00000,2.30000,93.10000,0.29200,0.50600,0.46000,14.10000,27.30000,0.22100,0.46000,16.30000,73.70000,0.25200,FALSE,WEST
"2001                                              ",Portland Trail Blazers                            ,POR       ,TRUE,50.00000,32.00000,4.20000,106.50000,101.80000,4.70000,89.10000,0.29600,0.53900,0.49700,14.80000,30.00000,0.22500,0.47000,14.30000,72.40000,0.22300,FALSE,WEST
"2012                                              ",Golden State Warriors                             ,GSW       ,FALSE,23.00000,43.00000,-3.41000,105.40000,109.10000,-3.70000,92.30000,0.22700,0.53900,0.50500,13.30000,22.90000,0.17500,0.49600,13.60000,69.10000,0.23700,FALSE,WEST
"2012                                              ",Houston Rockets                                   ,HOU       ,FALSE,34.00000,32.00000,0.23000,105.50000,105.20000,0.30000,91.70000,0.23500,0.52900,0.49200,13.50000,27.50000,0.18400,0.49000,13.80000,73.40000,0.21000,FALSE,WEST
"2012                                              ",Indiana Pacers                                    ,IND       ,TRUE,42.00000,24.00000,3.30000,106.70000,103.10000,3.60000,90.70000,0.32100,0.52600,0.47400,13.10000,29.20000,0.25100,0.47600,14.10000,72.30000,0.22200,FALSE,EAST
"2012                                              ",Los Angeles Clippers                              ,LAC       ,TRUE,40.00000,26.00000,2.56000,108.50000,105.70000,2.80000,89.20000,0.28700,0.53300,0.50200,12.70000,29.50000,0.19500,0.49200,14.20000,73.20000,0.24500,FALSE,WEST
"2012                                              ",Charlotte Hornets                                 ,CHO       ,FALSE,7.00000,59.00000,-13.91000,95.20000,110.40000,-15.20000,91.10000,0.27600,0.48300,0.43900,13.90000,23.60000,0.20600,0.51200,12.80000,70.90000,0.20600,FALSE,EAST
"2012                                              ",Minnesota Timberwolves                            ,MIN       ,FALSE,26.00000,40.00000,-2.20000,104.30000,106.60000,-2.30000,93.30000,0.30600,0.52400,0.47700,14.00000,27.50000,0.23600,0.49100,12.20000,73.00000,0.18700,FALSE,WEST
"2012                                              ",New York Knicks                                   ,NYK       ,TRUE,36.00000,30.00000,3.20000,104.40000,101.00000,3.40000,93.20000,0.30600,0.53300,0.49200,14.90000,26.60000,0.22700,0.48500,15.90000,73.70000,0.22400,FALSE,EAST
"2012                                              ",Oklahoma City Thunder                             ,OKC       ,TRUE,47.00000,19.00000,6.12000,109.80000,103.20000,6.60000,93.00000,0.33400,0.56700,0.51600,15.30000,27.80000,0.26900,0.46500,13.00000,72.10000,0.20700,FALSE,WEST
"2012                                              ",Orlando Magic                                     ,ORL       ,TRUE,37.00000,29.00000,0.79000,105.00000,104.10000,0.90000,89.00000,0.29200,0.53300,0.50600,14.50000,26.50000,0.19300,0.48800,12.90000,75.50000,0.19000,FALSE,EAST
"2012                                              ",Philadelphia 76ers                                ,PHI       ,TRUE,35.00000,31.00000,4.24000,103.90000,99.20000,4.70000,89.70000,0.21700,0.51100,0.48000,10.90000,24.40000,0.16100,0.46000,13.50000,75.20000,0.19200,FALSE,EAST
"2012                                              ",Phoenix Suns                                      ,PHO       ,FALSE,33.00000,33.00000,-0.24000,106.20000,106.50000,-0.30000,92.60000,0.25700,0.53600,0.49900,13.30000,25.80000,0.19400,0.49100,13.10000,71.70000,0.20000,FALSE,WEST
"2012                                              ",Portland Trail Blazers                            ,POR       ,FALSE,28.00000,38.00000,-0.62000,105.70000,106.40000,-0.70000,91.20000,0.26300,0.53100,0.48800,13.40000,26.30000,0.20900,0.50400,14.10000,72.80000,0.19900,FALSE,WEST
"2012                                              ",Sacramento Kings                                  ,SAC       ,FALSE,22.00000,44.00000,-5.68000,103.80000,109.80000,-6.00000,94.70000,0.26800,0.51000,0.47200,13.00000,29.10000,0.19700,0.51500,13.90000,70.50000,0.19900,FALSE,WEST
"2012                                              ",San Antonio Spurs                                 ,SAS       ,TRUE,50.00000,16.00000,7.17000,110.90000,103.20000,7.70000,92.90000,0.26100,0.56200,0.52800,12.80000,25.10000,0.19500,0.48900,12.90000,76.00000,0.16800,FALSE,WEST
"2012                                              ",Toronto Raptors                                   ,TOR       ,FALSE,23.00000,43.00000,-3.30000,100.80000,104.50000,-3.70000,89.30000,0.27400,0.51800,0.47500,14.80000,25.90000,0.21100,0.47500,12.80000,75.40000,0.26000,FALSE,EAST
"2012                                              ",Utah Jazz                                         ,UTA       ,TRUE,36.00000,30.00000,0.62000,106.80000,106.10000,0.70000,91.40000,0.30200,0.52500,0.48100,13.00000,30.20000,0.22700,0.49300,13.80000,73.80000,0.24500,FALSE,WEST
"2012                                              ",Washington Wizards                                ,WAS       ,FALSE,20.00000,46.00000,-4.80000,101.00000,106.20000,-5.20000,92.50000,0.25300,0.50800,0.47200,14.20000,27.30000,0.18400,0.49200,14.20000,70.90000,0.22900,FALSE,EAST
"2011                                              ",Atlanta Hawks                                     ,ATL       ,TRUE,44.00000,38.00000,-0.82000,106.10000,107.00000,-0.90000,89.30000,0.26900,0.54200,0.50100,13.50000,23.40000,0.20900,0.49500,12.30000,74.60000,0.21100,FALSE,EAST
"2011                                              ",Boston Celtics                                    ,BOS       ,TRUE,56.00000,26.00000,5.37000,106.20000,100.30000,5.90000,90.40000,0.30500,0.56100,0.51900,14.50000,21.10000,0.23500,0.46900,14.80000,74.70000,0.23500,FALSE,EAST
"2011                                              ",Chicago Bulls                                     ,CHI       ,TRUE,62.00000,20.00000,7.32000,108.30000,100.30000,8.00000,90.40000,0.30500,0.54100,0.50100,13.50000,29.40000,0.22700,0.46300,13.60000,76.20000,0.22200,FALSE,EAST
"2012                                              ",Brooklyn Nets                                     ,BRK       ,FALSE,22.00000,44.00000,-5.98000,102.90000,109.60000,-6.70000,90.10000,0.26900,0.51600,0.47300,14.30000,27.80000,0.20900,0.51300,13.70000,70.70000,0.20900,FALSE,EAST
"2011                                              ",Denver Nuggets                                    ,DEN       ,TRUE,50.00000,32.00000,4.76000,112.30000,107.30000,5.00000,95.60000,0.36700,0.57400,0.52600,13.10000,23.90000,0.28100,0.50000,12.70000,75.40000,0.22400,FALSE,WEST
"2000                                              ",Los Angeles Lakers                                ,LAL       ,TRUE,67.00000,15.00000,8.55000,107.30000,98.20000,9.10000,93.30000,0.34600,0.52500,0.48400,12.70000,30.60000,0.24100,0.44300,13.40000,73.10000,0.22200,TRUE,WEST
"2000                                              ",Miami Heat                                        ,MIA       ,TRUE,52.00000,30.00000,3.11000,104.50000,101.00000,3.50000,89.70000,0.28300,0.53300,0.49500,14.50000,28.20000,0.20800,0.45300,13.30000,72.90000,0.22900,FALSE,EAST
"2000                                              ",Milwaukee Bucks                                   ,MIL       ,TRUE,42.00000,40.00000,0.22000,108.20000,107.90000,0.30000,92.70000,0.29000,0.53900,0.49400,13.80000,30.00000,0.22800,0.49600,14.60000,69.60000,0.25400,FALSE,EAST
"2000                                              ",Minnesota Timberwolves                            ,MIN       ,TRUE,50.00000,32.00000,2.52000,106.10000,103.40000,2.70000,91.80000,0.25600,0.52500,0.48500,12.90000,29.40000,0.20000,0.47400,14.00000,73.00000,0.25000,FALSE,WEST
"2000                                              ",New York Knicks                                   ,NYK       ,TRUE,50.00000,32.00000,1.46000,102.50000,100.90000,1.60000,89.20000,0.28300,0.52700,0.48200,14.40000,24.70000,0.22100,0.45500,13.60000,73.10000,0.25100,FALSE,EAST
"2000                                              ",Orlando Magic                                     ,ORL       ,FALSE,41.00000,41.00000,0.68000,102.40000,101.70000,0.70000,97.30000,0.30500,0.51600,0.47300,15.40000,31.60000,0.22400,0.47600,15.90000,69.90000,0.22600,FALSE,EAST
"2011                                              ",Detroit Pistons                                   ,DET       ,FALSE,30.00000,52.00000,-3.60000,107.70000,111.70000,-4.00000,89.20000,0.27900,0.53300,0.49500,12.50000,27.40000,0.20600,0.52600,13.80000,72.10000,0.23500,FALSE,EAST
"2011                                              ",Golden State Warriors                             ,GSW       ,FALSE,36.00000,46.00000,-2.33000,108.20000,110.70000,-2.50000,94.80000,0.24100,0.54400,0.51000,13.30000,26.70000,0.18300,0.50900,14.50000,69.30000,0.25900,FALSE,WEST
"2011                                              ",Houston Rockets                                   ,HOU       ,FALSE,43.00000,39.00000,2.18000,111.30000,109.00000,2.30000,94.20000,0.29900,0.55000,0.50300,12.30000,27.40000,0.23900,0.50000,12.60000,72.70000,0.21900,FALSE,WEST
